chembl_id,pref_name,synonyms
CHEMBL5556,C-X-C chemokine receptor type 4,C-X-C chemokine receptor type 4
CHEMBL5557,Potassium voltage-gated channel subfamily H member 2,Potassium voltage-gated channel subfamily H member 2
CHEMBL5577,Galanin receptor 2,Galanin receptor type 2
CHEMBL5578,Cyclin-dependent kinase 2-associated protein 1,Cyclin-dependent kinase 2-associated protein 1
CHEMBL5579,Citron Rho-interacting kinase,Citron Rho-interacting kinase
CHEMBL5580,Ectonucleotide pyrophosphatase/phosphodiesterase family member 3,Ectonucleotide pyrophosphatase/phosphodiesterase family member 3
CHEMBL5581,Ras-related C3 botulinum toxin substrate 2,Ras-related C3 botulinum toxin substrate 2
CHEMBL5582,Hormone-sensitive lipase,Hormone-sensitive lipase
CHEMBL5583,Voltage-gated potassium channel subunit Kv1.4,Potassium voltage-gated channel subfamily A member 4
CHEMBL5584,"Phospholipase A2, acidic",Acidic phospholipase A2 2
CHEMBL5585,Hepatocyte growth factor receptor,Hepatocyte growth factor receptor
CHEMBL5586,Carbonyl reductase [NADPH] 1,Carbonyl reductase [NADPH] 1
CHEMBL5587,Cyclic AMP-responsive element-binding protein 1,Cyclic AMP-responsive element-binding protein 1
CHEMBL5588,Prolactin receptor,Prolactin receptor
CHEMBL5589,Cyclin-dependent protein kinase PHO85,Cyclin-dependent protein kinase PHO85
CHEMBL4998,Integrin alpha-2,Integrin alpha-2
CHEMBL4999,Aldo-keto reductase family 1 member C4,Aldo-keto reductase family 1 member C4
CHEMBL5000,Prostanoid FP receptor,Prostaglandin F2-alpha receptor
CHEMBL5001,Gastric inhibitory polypeptide receptor,Gastric inhibitory polypeptide receptor
CHEMBL5002,Nuclear receptor subfamily 4 group A member 2,Nuclear receptor subfamily 4 group A member 2
CHEMBL5003,Serine/threonine-protein kinase CAK1,Serine/threonine-protein kinase CAK1
CHEMBL5004,Type-2 restriction enzyme HindIII,Type II restriction enzyme HindIII
CHEMBL5005,Proto-oncogene C-crk,Adapter molecule crk
CHEMBL5006,G-protein coupled receptor 12,G-protein coupled receptor 12
CHEMBL5007,Zinc finger protein GLI1,Zinc finger protein GLI1
CHEMBL5008,Galectin-7,Galectin-7
CHEMBL5009,Sphingosine-1-phosphate lyase 1,Sphingosine-1-phosphate lyase 1
CHEMBL5010,Monoacylglycerol lipase ABHD6,Monoacylglycerol lipase ABHD6
CHEMBL5011,Transient receptor potential cation channel subfamily M member 8,Transient receptor potential cation channel subfamily M member 8
CHEMBL5012,Beta-lactamase,Beta-lactamase
CHEMBL5013,CmeA,CmeA
CHEMBL5647,Gonadotropin-releasing hormone receptor,Gonadotropin-releasing hormone receptor
CHEMBL5648,Purine nucleoside phosphorylase,Purine nucleoside phosphorylase
CHEMBL5649,Prokineticin receptor 1,Prokineticin receptor 1
CHEMBL5650,BR serine/threonine-protein kinase 1,Serine/threonine-protein kinase BRSK1
CHEMBL5651,Serine/threonine-protein kinase 35,Serine/threonine-protein kinase 35
CHEMBL5652,Glucose-dependent insulinotropic receptor,Glucose-dependent insulinotropic receptor
CHEMBL5653,Solute carrier family 22 member 6,Solute carrier family 22 member 6
CHEMBL5654,Myosin-IIIB,Myosin-IIIb
CHEMBL5655,Alpha-N-acetylgalactosaminidase,Alpha-N-acetylgalactosaminidase
CHEMBL5656,Sn1-specific diacylglycerol lipase beta,Diacylglycerol lipase-beta
CHEMBL5657,Histamine H4 receptor,Histamine H4 receptor
CHEMBL5658,Prostaglandin E synthase,Prostaglandin E synthase
CHEMBL5659,Serine/threonine-protein kinase RIO3,Serine/threonine-protein kinase RIO3
CHEMBL5660,Kinetochore protein NDC80 homolog,Kinetochore protein NDC80 homolog
CHEMBL5661,Exportin-1,Exportin-1
CHEMBL5683,Serine/threonine-protein kinase DCLK1,Serine/threonine-protein kinase DCLK1
CHEMBL5684,"Muscle, skeletal receptor tyrosine protein kinase","Muscle, skeletal receptor tyrosine-protein kinase"
CHEMBL5685,Solute carrier family 22 member 1,Solute carrier family 22 member 1
CHEMBL5686,6-phospho-1-fructokinase,ATP-dependent 6-phosphofructokinase
CHEMBL5687,Aspartate-semialdehyde dehydrogenase,Aspartate-semialdehyde dehydrogenase
CHEMBL5688,Orotidine 5'-phosphate decarboxylase,Orotidine 5'-phosphate decarboxylase
CHEMBL5689,Tryptophan 5-hydroxylase 1,Tryptophan 5-hydroxylase 1
CHEMBL5690,Cell division protein ftsZ,Cell division protein FtsZ
CHEMBL5691,Poly [ADP-ribose] polymerase 1,Poly [ADP-ribose] polymerase 1
CHEMBL5693,Beta-lactamase,Beta-lactamase
CHEMBL5694,DNA ligase 1,DNA ligase 1
CHEMBL5695,Intestinal alkaline phosphatase,Intestinal-type alkaline phosphatase
CHEMBL5696,Gamma-glutamyltranspeptidase 1,Glutathione hydrolase 1 proenzyme
CHEMBL5714,Tumor necrosis factor ligand superfamily member 6,Tumor necrosis factor ligand superfamily member 6
CHEMBL5715,Paxillin,Paxillin
CHEMBL5716,Nuclear receptor subfamily 2 group C member 2,Nuclear receptor subfamily 2 group C member 2
CHEMBL5717,5-hydroxytryptamine receptor 1B,5-hydroxytryptamine receptor 1B
CHEMBL5718,Mitogen-activated protein kinase 8,Mitogen-activated protein kinase 8
CHEMBL5719,Cell division protein kinase 8,Cyclin-dependent kinase 8
CHEMBL5720,P2Y purinoceptor 1,P2Y purinoceptor 1
CHEMBL5721,GMP synthase [glutamine-hydrolyzing],GMP synthase [glutamine-hydrolyzing]
CHEMBL5722,Ectonucleoside triphosphate diphosphohydrolase 1,Ectonucleoside triphosphate diphosphohydrolase 1
CHEMBL5723,Arylamine N-acetyltransferase 1,Arylamine N-acetyltransferase 1
CHEMBL5724,Arylamine N-acetyltransferase 2,Arylamine N-acetyltransferase 2
CHEMBL5725,Fatty acid desaturase 1,Acyl-CoA (8-3)-desaturase
CHEMBL5726,Elongation of very long chain fatty acids protein 6,Elongation of very long chain fatty acids protein 6
CHEMBL5727,Fatty acid desaturase 1,Acyl-CoA (8-3)-desaturase
CHEMBL5728,Cyclin-dependent kinase-like 2,Cyclin-dependent kinase-like 2
CHEMBL5747,CREB-binding protein,CREB-binding protein
CHEMBL5748,Canalicular multispecific organic anion transporter 1,ATP-binding cassette sub-family C member 2
CHEMBL5749,Mitogen-activated protein kinase kinase kinase kinase 1,Mitogen-activated protein kinase kinase kinase kinase 1
CHEMBL5750,Histone acetyltransferase KAT5,Histone acetyltransferase KAT5
CHEMBL5751,Beta-lactamase,Beta-lactamase
CHEMBL5752,Acetylcholinesterase,Carboxylic ester hydrolase
CHEMBL5753,Uncharacterized aarF domain-containing protein kinase 4,"Atypical kinase COQ8B, mitochondrial"
CHEMBL5754,MAP/microtubule affinity-regulating kinase 4,MAP/microtubule affinity-regulating kinase 4
CHEMBL5755,Adenylate cyclase,Adenylate cyclase
CHEMBL5756,D-amino-acid oxidase,D-amino-acid oxidase
CHEMBL5757,Amiloride-sensitive cation channel 3,Acid-sensing ion channel 3
CHEMBL5773,Focal adhesion kinase 1,Focal adhesion kinase 1
CHEMBL5774,Monoglyceride lipase,Monoglyceride lipase
CHEMBL5775,Elongation of very long chain fatty acids protein 3,Elongation of very long chain fatty acids protein 3
CHEMBL5776,Mitogen-activated protein kinase kinase kinase 7,Mitogen-activated protein kinase kinase kinase 7
CHEMBL5777,Bcl-2-like protein 11,Bcl-2-like protein 11
CHEMBL5778,Forkhead box protein O3,Forkhead box protein O3
CHEMBL5779,Linker for activation of T-cells family member 1,Linker for activation of T-cells family member 1
CHEMBL5780,Sodium/nucleoside cotransporter 2,Sodium/nucleoside cotransporter 2
CHEMBL5781,5-hydroxytryptamine receptor 2A,5-hydroxytryptamine receptor 2A
CHEMBL5782,Type-2 restriction enzyme ScaI,Type II restriction enzyme ScaI
CHEMBL5783,POSSIBLE FATTY-ACID-CoA SYNTHETASE FADD17 (FATTY-ACID-CoA SYNTHASE) (FATTY-ACID-CoA LIGASE),Medium/long-chain-fatty-acid--CoA ligase FadD17
CHEMBL5784,NUAK family SNF1-like kinase 1,NUAK family SNF1-like kinase 1
CHEMBL5785,"Interferon-induced, double-stranded RNA-activated protein kinase","Interferon-induced, double-stranded RNA-activated protein kinase"
CHEMBL5786,Leukotriene A-4 hydrolase,Leukotriene A-4 hydrolase
CHEMBL5787,Tissue factor,Tissue factor
CHEMBL5788,Cation-dependent mannose-6-phosphate receptor,Cation-dependent mannose-6-phosphate receptor
CHEMBL5807,Myelin-associated glycoprotein,Myelin-associated glycoprotein
CHEMBL5808,PITSLRE serine/threonine-protein kinase CDC2L1,Cyclin-dependent kinase 11B
CHEMBL5809,Mitogen-activated protein kinase 3,Mitogen-activated protein kinase 3
CHEMBL5810,Ephrin type-A receptor 1,Ephrin type-A receptor 1
CHEMBL5811,Macrophage scavenger receptor types I and II,Macrophage scavenger receptor types I and II
CHEMBL5812,Dynamin-2,Dynamin-2
CHEMBL5813,Tumor necrosis factor ligand superfamily member 10,Tumor necrosis factor ligand superfamily member 10
CHEMBL5814,Peroxisomal multifunctional enzyme type 2,Peroxisomal multifunctional enzyme type 2
CHEMBL5815,C-C chemokine receptor type 9,C-C chemokine receptor type 9
CHEMBL5816,Arylsulfatase,Arylsulfatase
CHEMBL5817,Signal transducer and activator of transcription 5B,Signal transducer and activator of transcription 5B
CHEMBL5818,Serine/threonine-protein kinase PRKX,cAMP-dependent protein kinase catalytic subunit PRKX
CHEMBL5819,Serine/threonine-protein kinase Nek4,Serine/threonine-protein kinase Nek4
CHEMBL5846,Matrix metalloproteinase-9,Matrix metalloproteinase-9
CHEMBL5847,Aldo-keto reductase family 1 member C2,Aldo-keto reductase family 1 member C2
CHEMBL5848,"Oligo-1,6-glucosidase","Oligo-1,6-glucosidase IMA1"
CHEMBL5849,Mas-related G-protein coupled receptor member X2,Mas-related G-protein coupled receptor member X2
CHEMBL5850,Mas-related G-protein coupled receptor member X1,Mas-related G-protein coupled receptor member X1
CHEMBL5851,Baculoviral IAP repeat-containing protein 8,Baculoviral IAP repeat-containing protein 8
CHEMBL5852,Pyroglutamylated RFamide peptide receptor,Pyroglutamylated RF-amide peptide receptor
CHEMBL5853,Diacylglycerol O-acyltransferase 2,Diacylglycerol O-acyltransferase 2
CHEMBL5854,Adenylate cyclase type 10,Adenylate cyclase type 10
CHEMBL5855,Serine/threonine-protein kinase Nek1,Serine/threonine-protein kinase Nek1
CHEMBL5856,Serine/threonine-protein kinase PFTAIRE-2,Cyclin-dependent kinase 15
CHEMBL5857,Trace amine-associated receptor 1,Trace amine-associated receptor 1
CHEMBL5858,Alanyl-tRNA synthetase,Alanine--tRNA ligase
CHEMBL5886,Seryl-tRNA synthetase,Serine--tRNA ligase
CHEMBL5887,D-aspartate oxidase,D-aspartate oxidase
CHEMBL5888,Mitogen-activated protein kinase kinase kinase 14,Mitogen-activated protein kinase kinase kinase 14
CHEMBL5889,Kinesin-like protein KIF1B,Kinesin-like protein KIF1B
CHEMBL5890,Endothelin-converting enzyme 2,Endothelin-converting enzyme 2
CHEMBL5891,Protein arginine N-methyltransferase 3,Protein arginine N-methyltransferase 3
CHEMBL5892,Endothelin B receptor-like protein 2,G-protein coupled receptor 37-like 1
CHEMBL5893,Ribonuclease H1,Ribonuclease H1
CHEMBL5894,Deoxyribonuclease-2-alpha,Deoxyribonuclease-2-alpha
CHEMBL5895,Beta-lactamase,Beta-lactamase
CHEMBL5896,Lysine-specific demethylase 4A,Lysine-specific demethylase 4A
CHEMBL5897,Ectonucleoside triphosphate diphosphohydrolase 3,Ectonucleoside triphosphate diphosphohydrolase 3
CHEMBL5898,Lactoperoxidase,Lactoperoxidase
CHEMBL5922,Multifunctional protein ADE2,Bifunctional phosphoribosylaminoimidazole carboxylase/phosphoribosylaminoimidazole succinocarboxamide synthetase
CHEMBL5923,"Aldehyde dehydrogenase 1, mitochondrial","Aldehyde dehydrogenase 1, mitochondrial"
CHEMBL5924,Ubiquitin-like modifier-activating enzyme 1,Ubiquitin-like modifier-activating enzyme 1
CHEMBL5925,Ectonucleotide pyrophosphatase/phosphodiesterase family member 1,Ectonucleotide pyrophosphatase/phosphodiesterase family member 1
CHEMBL5926,"Glyceraldehyde-3-phosphate dehydrogenase, glycosomal","Glyceraldehyde-3-phosphate dehydrogenase, glycosomal"
CHEMBL5927,Interferon regulatory factor 1,Interferon regulatory factor 1
CHEMBL5928,Type-2 restriction enzyme BamHI,Type II restriction enzyme BamHI
CHEMBL5929,Alanine aminotransferase 1,Alanine aminotransferase 1
CHEMBL5930,Corticotropin-releasing factor-binding protein,Corticotropin-releasing factor-binding protein
CHEMBL5931,Carbonic anhydrase,Carbonic anhydrase
CHEMBL5932,LIM domain kinase 2,LIM domain kinase 2
CHEMBL5933,NAD-dependent deacetylase HST2,NAD-dependent protein deacetylase HST2
CHEMBL5934,Neuronal acetylcholine receptor subunit alpha-7,Neuronal acetylcholine receptor subunit alpha-7
CHEMBL5935,Hormone-sensitive lipase,Hormone-sensitive lipase
CHEMBL5961,Ephrin type-B receptor 2,Ephrin type-B receptor 2
CHEMBL5962,Phospholipid transfer protein,Phospholipid transfer protein
CHEMBL5963,Proteinase-activated receptor 2,Proteinase-activated receptor 2
CHEMBL5964,Aquaporin-4,Aquaporin-4
CHEMBL5965,Aquaporin-4,Aquaporin-4
CHEMBL5966,IgG receptor FcRn large subunit p51,IgG receptor FcRn large subunit p51
CHEMBL5967,Kinesin-like protein KIF2C,Kinesin-like protein KIF2C
CHEMBL5968,Lysophosphatidic acid receptor 4,Lysophosphatidic acid receptor 4
CHEMBL5969,Phosphatidylinositol-4-phosphate 5-kinase type-1 alpha,Phosphatidylinositol 4-phosphate 5-kinase type-1 alpha
CHEMBL5970,Mitogen-activated protein kinase kinase kinase 3,Mitogen-activated protein kinase kinase kinase 3
CHEMBL5971,Smoothened homolog,Smoothened homolog
CHEMBL5972,Monoacylglycerol lipase ABHD12,Lysophosphatidylserine lipase ABHD12
CHEMBL5973,Carbonic anhydrase 15,Carbonic anhydrase 15
CHEMBL5974,Dehydrogenase/reductase SDR family member 9,Dehydrogenase/reductase SDR family member 9
CHEMBL5975,Serine/threonine-protein kinase RIO1,Serine/threonine-protein kinase RIO1
CHEMBL6000,Serine/threonine-protein kinase RIO2,Serine/threonine-protein kinase RIO2
CHEMBL6001,Elongation of very long chain fatty acids protein 1,Elongation of very long chain fatty acids protein 1
CHEMBL6002,Cell division cycle 2-like protein kinase 6,Cyclin-dependent kinase 19
CHEMBL6003,Testis-specific serine/threonine-protein kinase 1,Testis-specific serine/threonine-protein kinase 1
CHEMBL6004,Queuine tRNA-ribosyltransferase,Queuine tRNA-ribosyltransferase catalytic subunit 1
CHEMBL6005,Serine/threonine-protein kinase 33,Serine/threonine-protein kinase 33
CHEMBL6006,Serine/threonine-protein kinase ULK1,Serine/threonine-protein kinase ULK1
CHEMBL6007,Transient receptor potential cation channel subfamily A member 1,Transient receptor potential cation channel subfamily A member 1
CHEMBL6008,Carbonyl reductase [NADPH] 3,Carbonyl reductase [NADPH] 3
CHEMBL6009,Diacylglycerol O-acyltransferase 1,Diacylglycerol O-acyltransferase 1
CHEMBL6010,Cyclin-dependent kinase 2-associated protein 2,Cyclin-dependent kinase 2-associated protein 2
CHEMBL6011,Cytochrome c oxidase subunit 1,Cytochrome c oxidase subunit 1
CHEMBL6012,Inhibitor of nuclear factor kappa-B kinase subunit beta,Inhibitor of nuclear factor kappa-B kinase subunit beta
CHEMBL6013,Ceramide glucosyltransferase,Ceramide glucosyltransferase
CHEMBL6034,"Nuclear factor of activated T-cells, cytoplasmic 1","Nuclear factor of activated T-cells, cytoplasmic 1"
CHEMBL6035,"Thioredoxin reductase 1, cytoplasmic","Thioredoxin reductase 1, cytoplasmic"
CHEMBL6036,"N(G),N(G)-dimethylarginine dimethylaminohydrolase 1","N(G),N(G)-dimethylarginine dimethylaminohydrolase 1"
CHEMBL6037,Vancomycin/teicoplanin A-type resistance protein vanA,Vancomycin/teicoplanin A-type resistance protein VanA
CHEMBL6038,Parathyroid hormone receptor,Parathyroid hormone/parathyroid hormone-related peptide receptor
CHEMBL6039,DNA polymerase alpha catalytic subunit,DNA polymerase alpha catalytic subunit
CHEMBL6040,Genome polyprotein,Genome polyprotein
CHEMBL6041,Proteinase-activated receptor 1,Proteinase-activated receptor 1
CHEMBL6042,Hepatocyte growth factor-like protein,Hepatocyte growth factor-like protein
CHEMBL6043,Prolyl endopeptidase,Prolyl endopeptidase
CHEMBL6078,Glutamate racemase,Glutamate racemase
CHEMBL6079,Proto-oncogene protein Wnt-3,Proto-oncogene Wnt-3
CHEMBL6080,Smoothened homolog,Smoothened homolog
CHEMBL6081,"N(G),N(G)-dimethylarginine dimethylaminohydrolase 1","N(G),N(G)-dimethylarginine dimethylaminohydrolase 1"
CHEMBL6082,Serine/threonine-protein kinase SIK1,Serine/threonine-protein kinase SIK1
CHEMBL6083,Receptor-interacting serine/threonine-protein kinase 4,Receptor-interacting serine/threonine-protein kinase 4
CHEMBL6084,Acetylcholine-binding protein,Acetylcholine-binding protein
CHEMBL6085,Toll-like receptor 7,Toll-like receptor 7
CHEMBL6086,ATP phosphoribosyltransferase,ATP phosphoribosyltransferase
CHEMBL6087,Ras-related C3 botulinum toxin substrate 3,Ras-related C3 botulinum toxin substrate 3
CHEMBL6088,Cell division control protein 42 homolog,Cell division control protein 42 homolog
CHEMBL6089,Ubiquitin-conjugating enzyme E2 N,Ubiquitin-conjugating enzyme E2 N
CHEMBL6090,Actin-related protein 2,Actin-related protein 2
CHEMBL6091,Ribonuclease pancreatic,Ribonuclease pancreatic
CHEMBL6092,Calmodulin,Calmodulin
CHEMBL6093,Calmodulin,Calmodulin-1
CHEMBL6094,Ras-related C3 botulinum toxin substrate 1,Ras-related C3 botulinum toxin substrate 1
CHEMBL6121,Disintegrin and metalloproteinase domain-containing protein 33,Disintegrin and metalloproteinase domain-containing protein 33
CHEMBL6122,Group XIIA secretory phospholipase A2,Group XIIA secretory phospholipase A2
CHEMBL6123,Serine/threonine-protein kinase DCLK3,Serine/threonine-protein kinase DCLK3
CHEMBL6124,Histidine kinase,Histidine kinase 4
CHEMBL6125,Histidine kinase,Histidine kinase 3
CHEMBL6126,Transient receptor potential cation channel subfamily V member 4,Transient receptor potential cation channel subfamily V member 4
CHEMBL6127,Alkaline phosphatase,Alkaline phosphatase
CHEMBL6128,Toll-like receptor 9,Toll-like receptor 9
CHEMBL6129,Diacylglycerol O-acyltransferase 1,Diacylglycerol O-acyltransferase 1
CHEMBL6130,Calpain-10,Calpain-10
CHEMBL6131,Beta-lactamase CTX-M,Beta-lactamase
CHEMBL6132,Carbepenem-hydrolyzing beta-lactamase KPC,Carbapenem-hydrolyzing beta-lactamase KPC
CHEMBL6133,Cytokinin dehydrogenase 2,Cytokinin dehydrogenase 2
CHEMBL6134,IAG-nucleoside hydrolase,IAG-nucleoside hydrolase
CHEMBL6162,Serine/threonine-protein kinase PFTAIRE-1,Cyclin-dependent kinase 14
CHEMBL6163,Chromosome-associated kinesin KIF4A,Chromosome-associated kinesin KIF4A
CHEMBL6164,Tankyrase-1,Poly [ADP-ribose] polymerase tankyrase-1
CHEMBL6166,Mitogen-activated protein kinase kinase kinase kinase 4,Mitogen-activated protein kinase kinase kinase kinase 4
CHEMBL6167,Serine/threonine-protein kinase LATS1,Serine/threonine-protein kinase LATS1
CHEMBL6168,Protein BAT5,Phosphatidylserine lipase ABHD16A
CHEMBL6169,Putative uncharacterized protein pk7,Protein kinase domain-containing protein
CHEMBL6170,Cytochrome b5,Cytochrome b5
CHEMBL6171,Cytochrome P450 1A1,Cytochrome P450 1A1
CHEMBL6172,D-amino-acid oxidase,D-amino-acid oxidase
CHEMBL6173,Cytochrome c oxidase subunit 1,Cytochrome c oxidase subunit 1
CHEMBL6174,Cytochrome c oxidase subunit 2,Cytochrome c oxidase subunit 2
CHEMBL5616,Activin receptor type-2A,Activin receptor type-2A
CHEMBL5617,Protein Wnt-3a,Protein Wnt-3a
CHEMBL5618,Aryl hydrocarbon receptor nuclear translocator,Aryl hydrocarbon receptor nuclear translocator
CHEMBL5619,DNA-(apurinic or apyrimidinic site) lyase,DNA-(apurinic or apyrimidinic site) endonuclease
CHEMBL5620,Proteasome subunit beta type-8,Proteasome subunit beta type-8
CHEMBL5621,Dihydroorotate dehydrogenase,Dihydroorotate dehydrogenase (fumarate)
CHEMBL5622,Cathepsin G,Cathepsin G
CHEMBL5623,Dual specificity protein phosphatase 1,Dual specificity protein phosphatase 1
CHEMBL5624,Cytosol aminopeptidase,Cytosol aminopeptidase
CHEMBL5625,Chitin synthase 1,Chitin synthase 1
CHEMBL5626,SHC-transforming protein 1,SHC-transforming protein 1
CHEMBL5627,Leukocyte tyrosine kinase receptor,Leukocyte tyrosine kinase receptor
CHEMBL5628,Ras-related C3 botulinum toxin substrate 1,Ras-related C3 botulinum toxin substrate 1
CHEMBL5629,Putative cytochrome P450 125,Steroid C26-monooxygenase
CHEMBL5630,1-deoxy-D-xylulose 5-phosphate reductoisomerase,1-deoxy-D-xylulose 5-phosphate reductoisomerase
CHEMBL5631,Uncharacterized protein Rv1284/MT1322,Beta-carbonic anhydrase 1
CHEMBL5632,Caspase-3,Caspase-3
CHEMBL5662,"2,3-dihydroxybenzoate-AMP ligase",Salicyl-AMP ligase / salicyl-S-ArCP synthetase
CHEMBL5663,Putative uncharacterized protein,Deazaflavin-dependent nitroreductase
CHEMBL5664,Lys-gingipain,Lys-gingipain HG66
CHEMBL5665,Disintegrin and metalloproteinase domain-containing protein 8,Disintegrin and metalloproteinase domain-containing protein 8
CHEMBL5666,Disks large homolog 4,Disks large homolog 4
CHEMBL5667,Phosphatidylinositol-5-phosphate 4-kinase type-2 beta,Phosphatidylinositol 5-phosphate 4-kinase type-2 beta
CHEMBL5668,Serine/threonine-protein kinase SRPK2,SRSF protein kinase 2
CHEMBL5669,Epoxide hydrolase 2,Bifunctional epoxide hydrolase 2
CHEMBL5670,Fe(3+)-Zn(2+) purple acid phosphatase,Fe(3+)-Zn(2+) purple acid phosphatase
